rsi_entry,rsi_exit,base_allocation,add_allocation,max_total_allocation,take_profit_pct,stop_loss_pct,trail_atr_mult,mode,Return [%],Max. Drawdown [%],Win Rate [%],Sharpe Ratio,Profit Factor,# Trades,_score
30,56,0.04,0.02,0.18,2.2,-3.2,1.2,split,-0.13876575537184183,-1.374579606709947,38.095238095238095,-0.10427544960876445,0.9616520748160213,42,-3.32535941418001
30,56,0.04,0.02,0.18,2.2,-4.2,1.2,split,-0.13876575537184183,-1.374579606709947,38.095238095238095,-0.10427544960876445,0.9616520748160213,42,-3.32535941418001
30,56,0.04,0.02,0.24,2.2,-3.2,1.2,split,-0.04357488280929829,-1.2399761673894005,34.04255319148936,-0.033664087006308574,0.9355623111359355,47,-3.4127591546872127
30,56,0.04,0.02,0.24,2.2,-4.2,1.2,split,-0.04357488280929829,-1.2399761673894005,34.04255319148936,-0.033664087006308574,0.9355623111359355,47,-3.4127591546872127
30,56,0.04,0.03,0.24,2.2,-3.2,1.6,split,-0.02948192225312596,-1.5415746344314085,34.04255319148936,-0.02227416396159079,0.9667440019251521,47,-3.481304501900195
30,56,0.04,0.03,0.24,2.2,-4.2,1.6,split,-0.02948192225312596,-1.5415746344314085,34.04255319148936,-0.02227416396159079,0.9667440019251521,47,-3.481304501900195
30,56,0.06,0.03,0.18,2.8,-4.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,56,0.06,0.03,0.24,2.8,-3.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,56,0.06,0.02,0.18,2.8,-3.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,56,0.06,0.02,0.18,2.8,-4.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,56,0.06,0.02,0.24,2.8,-3.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,56,0.06,0.02,0.24,2.8,-4.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,56,0.06,0.03,0.24,2.8,-4.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,56,0.06,0.03,0.18,2.8,-3.2,1.2,split,-0.02981974476189862,-2.055979447042189,38.095238095238095,-0.01443234725128927,0.9982207570691606,42,-3.507384543923721
30,52,0.04,0.02,0.24,2.2,-3.2,1.2,split,-0.1063803227398239,-1.482104594018463,36.17021276595745,-0.08491264536579629,0.9429228474514949,47,-3.6709214867749287
30,52,0.04,0.02,0.24,2.8,-4.2,1.2,split,-0.1063803227398239,-1.482104594018463,36.17021276595745,-0.08491264536579629,0.9429228474514949,47,-3.6709214867749287
30,52,0.04,0.02,0.24,2.2,-4.2,1.2,split,-0.1063803227398239,-1.482104594018463,36.17021276595745,-0.08491264536579629,0.9429228474514949,47,-3.6709214867749287
30,52,0.04,0.02,0.24,2.8,-3.2,1.2,split,-0.1063803227398239,-1.482104594018463,36.17021276595745,-0.08491264536579629,0.9429228474514949,47,-3.6709214867749287
30,56,0.06,0.02,0.18,2.2,-4.2,1.6,split,-0.028016485659718458,-2.279645269772035,39.02439024390244,-0.013964249238613636,0.9987493401548183,41,-3.6935816099425054
30,56,0.06,0.02,0.18,2.2,-3.2,1.6,split,-0.028016485659718458,-2.279645269772035,39.02439024390244,-0.013964249238613636,0.9987493401548183,41,-3.6935816099425054
30,56,0.06,0.02,0.24,2.2,-4.2,1.6,split,-0.028016485659718458,-2.279645269772035,39.02439024390244,-0.013964249238613636,0.9987493401548183,41,-3.6935816099425054
